action,action_index,approval_required,audit_id,case_id,deterministic_eligible,evidence_refs,item_type,predicted_family,rationale,retrieval_query,route,sources,checker_a_label,checker_a_reason,checker_b_label,checker_b_reason,strict_refined_decision,strict_refined_reason
NOTIFY_OPERATOR,2,False,EG-O-0143,ieee-access-0062,True,"['RFC8576-0026', 'NIST.SP.800-61r3-0062', 'RFC8576-0041']",original,DoS,Detector confidence is below the validated threshold.,denial of service resource exhaustion availability traffic filtering incident notification response escalation operator IoT predicted family DoS proposed action NOTIFY_OPERATOR observed protocols TCP UDP ICMP HTTP observed indicators traffic packet rate volume frequency average packet size traffic profile inter arrival time traffic timing TCP ACK responses TCP ACK flag responses,escalate,RFC8576.txt; NIST.SP.800-61r3.pdf; RFC8576.txt,unsupported,The excerpts do not support operator notification on the stated basis.,generally_supported,"NIST supports automatic reporting of confirmed incidents, generally supporting operator notification, but not specifically because confidence is below threshold.",remove,The independent checker found no useful support for the action.
CAPTURE_TRAFFIC,1,False,EG-O-0144,ieee-access-0063,True,"['RFC8576-0026', 'NIST.SP.800-61r3-0067', 'RFC8576-0067']",original,DoS,Collect additional evidence before a disruptive decision.,denial of service resource exhaustion availability traffic filtering collect network traffic evidence incident analysis monitoring IoT predicted family DoS proposed action CAPTURE_TRAFFIC observed protocols UDP ICMP observed indicators traffic packet rate volume frequency average packet size traffic profile inter arrival time traffic timing,escalate,RFC8576.txt; NIST.SP.800-61r3.pdf; RFC8576.txt,generally_supported,"The evidence supports collecting incident evidence and retaining it, but not specifically packet capture.",generally_supported,"NIST generally supports collecting and retaining incident evidence, which supports evidence gathering, but not specifically traffic capture.",keep,General support is sufficient for this non-disruptive action.
NOTIFY_OPERATOR,2,False,EG-O-0145,ieee-access-0063,True,"['RFC8576-0026', 'NIST.SP.800-61r3-0062', 'RFC8576-0041']",original,DoS,Detector confidence is below the validated threshold.,denial of service resource exhaustion availability traffic filtering incident notification response escalation operator IoT predicted family DoS proposed action NOTIFY_OPERATOR observed protocols UDP ICMP observed indicators traffic packet rate volume frequency average packet size traffic profile inter arrival time traffic timing,escalate,RFC8576.txt; NIST.SP.800-61r3.pdf; RFC8576.txt,unsupported,No excerpt supports notifying an operator for the stated confidence/identity rationale.,generally_supported,"NIST generally supports reporting confirmed incidents, so notifying an operator is generally supported, but the specific low-confidence rationale is not.",remove,The independent checker found no useful support for the action.
CAPTURE_TRAFFIC,1,False,EG-O-0146,ieee-access-0064,True,"['RFC8576-0026', 'NIST.SP.800-61r3-0067', 'RFC8576-0067']",original,DoS,Collect additional evidence before a disruptive decision.,denial of service resource exhaustion availability traffic filtering collect network traffic evidence incident analysis monitoring IoT predicted family DoS proposed action CAPTURE_TRAFFIC observed protocols UDP observed indicators traffic packet rate volume frequency average packet size traffic profile inter arrival time traffic timing,escalate,RFC8576.txt; NIST.SP.800-61r3.pdf; RFC8576.txt,generally_supported,"The evidence supports collecting and retaining incident evidence, but not specifically capture traffic.",generally_supported,"NIST supports collecting and retaining incident evidence, generally supporting capture of traffic as evidence, though not specifically packet capture.",keep,General support is sufficient for this non-disruptive action.
NOTIFY_OPERATOR,2,False,EG-O-0147,ieee-access-0064,True,"['RFC8576-0026', 'NIST.SP.800-61r3-0062', 'RFC8576-0041']",original,DoS,Detector confidence is below the validated threshold.,denial of service resource exhaustion availability traffic filtering incident notification response escalation operator IoT predicted family DoS proposed action NOTIFY_OPERATOR observed protocols UDP observed indicators traffic packet rate volume frequency average packet size traffic profile inter arrival time traffic timing,escalate,RFC8576.txt; NIST.SP.800-61r3.pdf; RFC8576.txt,unsupported,The excerpts do not support operator notification for low confidence or unknown identity.,generally_supported,"NIST generally supports automatic reporting of confirmed incidents, which supports operator notification in general, but not the stated below-threshold rationale.",remove,The independent checker found no useful support for the action.
CAPTURE_TRAFFIC,1,False,EG-O-0148,ieee-access-0065,True,"['RFC8520-0031', 'ETSI.EN.303.645.V3.1.3-0035', 'RFC8576-0026']",original,DoS,Collect additional evidence before a disruptive decision.,denial of service resource exhaustion availability traffic filtering collect network traffic evidence incident analysis monitoring IoT predicted family DoS proposed action CAPTURE_TRAFFIC observed protocols TCP observed indicators traffic packet rate volume frequency average packet size traffic profile inter arrival time traffic timing TCP SYN connection attempts TCP SYN flag connection attempts,escalate,RFC8520.txt; ETSI.EN.303.645.V3.1.3.pdf; RFC8576.txt,unsupported,The cited ACL/MUD and authentication-limiting text does not support traffic capture.,unsupported,"The excerpts do not support traffic capture or evidence collection; they concern TCP direction rules, credential-stuffing defenses, and routing.",remove,The independent checker found no useful support for the action.
NOTIFY_OPERATOR,2,False,EG-O-0149,ieee-access-0065,True,"['RFC8520-0031', 'ETSI.EN.303.645.V3.1.3-0035', 'RFC8576-0026']",original,DoS,Detector confidence is below the validated threshold.,denial of service resource exhaustion availability traffic filtering incident notification response escalation operator IoT predicted family DoS proposed action NOTIFY_OPERATOR observed protocols TCP observed indicators traffic packet rate volume frequency average packet size traffic profile inter arrival time traffic timing TCP SYN connection attempts TCP SYN flag connection attempts,escalate,RFC8520.txt; ETSI.EN.303.645.V3.1.3.pdf; RFC8576.txt,unsupported,No excerpt supports notifying an operator because the alert is high-confidence but device identity is unvalidated.,unsupported,"No cited text supports notifying an operator; the excerpts are about TCP directionality, authentication attempt limits, and routing.",remove,The independent checker found no useful support for the action.
RATE_LIMIT,1,True,EG-O-0150,ieee-access-0066,True,"['RFC8576-0026', 'RFC8576-0044', 'RFC8576-0020']",original,DoS,Reduce the impact of the apparent UDP flood while limiting disruption to unrelated traffic.,denial of service resource exhaustion availability traffic filtering rate limiting traffic filtering denial of service resource exhaustion IoT predicted family DoS proposed action RATE_LIMIT observed protocols UDP observed indicators traffic packet rate volume frequency average packet size traffic profile inter arrival time traffic timing,plan,RFC8576.txt; RFC8576.txt; RFC8576.txt,generally_supported,"The evidence supports DoS resistance and limiting repeated attempts, which is broadly aligned with rate limiting, but not explicit.",generally_supported,"RFC8576 supports the need to mitigate DoS/resource-exhaustion attacks generally, but does not explicitly support rate limiting UDP floods.",remove,General evidence is insufficient for a disruptive action without human approval.
CAPTURE_TRAFFIC,2,False,EG-O-0151,ieee-access-0066,True,"['RFC8576-0026', 'NIST.SP.800-61r3-0067', 'RFC8576-0067']",original,DoS,"Preserve evidence and improve certainty about source patterns, amplification signs, or spoofing characteristics.",denial of service resource exhaustion availability traffic filtering collect network traffic evidence incident analysis monitoring IoT predicted family DoS proposed action CAPTURE_TRAFFIC observed protocols UDP observed indicators traffic packet rate volume frequency average packet size traffic profile inter arrival time traffic timing,plan,RFC8576.txt; NIST.SP.800-61r3.pdf; RFC8576.txt,generally_supported,"The evidence supports preserving incident data as evidence, but not specifically traffic capture for source-pattern analysis.",generally_supported,"NIST supports collecting and retaining incident evidence, which generally supports capturing traffic to preserve evidence, but not specifically packet capture for spoofing/amplification analysis.",keep,General support is sufficient for this non-disruptive action.
NOTIFY_OPERATOR,3,False,EG-O-0152,ieee-access-0066,True,"['RFC8576-0026', 'NIST.SP.800-61r3-0062', 'RFC8576-0041']",original,DoS,Escalate promptly because the alert has maximal model confidence and may require coordinated containment.,denial of service resource exhaustion availability traffic filtering incident notification response escalation operator IoT predicted family DoS proposed action NOTIFY_OPERATOR observed protocols UDP observed indicators traffic packet rate volume frequency average packet size traffic profile inter arrival time traffic timing,plan,RFC8576.txt; NIST.SP.800-61r3.pdf; RFC8576.txt,unsupported,The excerpts do not support notifying an operator due to confidence or coordination needs.,generally_supported,"NIST supports automatic reporting of confirmed incidents, which generally supports operator notification/escalation, though not the specific rationale about maximal model confidence or coordinated containment.",remove,The independent checker found no useful support for the action.
